,baseline survival
0.5913757700205339,0.9999793308041198
0.5941136208076659,0.9999793308041198
0.5995893223819302,0.9999741410172018
0.6023271731690623,0.9999741410172018
0.6105407255304586,0.9999741410172018
0.6132785763175906,0.9999741410172018
0.6160164271047228,0.9999741410172018
0.6187542778918549,0.9999741410172018
0.6242299794661191,0.9999741410172018
0.6324435318275154,0.9999741410172018
0.6379192334017796,0.9999741410172018
0.6406570841889117,0.9999741410172018
0.6433949349760438,0.9999741410172018
0.648870636550308,0.9999741410172018
0.6543463381245722,0.9999741410172018
0.6570841889117043,0.9999741410172018
0.6625598904859685,0.9999741410172018
0.6652977412731006,0.9999741410172018
0.6680355920602327,0.9999741410172018
0.6735112936344969,0.9999741410172018
0.6817248459958932,0.9999741410172018
0.6844626967830253,0.9999741410172018
0.6899383983572895,0.9999689447273022
0.6981519507186859,0.9999689447273022
0.7008898015058179,0.9999689447273022
0.70362765229295,0.9999689447273022
0.7173169062286106,0.9999637468542443
0.7255304585900069,0.9999637468542443
0.7282683093771389,0.9999637468542443
0.7446954140999316,0.9999637468542443
0.7529089664613279,0.9999637468542443
0.75564681724846,0.9999585460077899
0.7611225188227242,0.9999585460077899
0.7693360711841205,0.9999585460077899
0.7720739219712526,0.9999585460077899
0.7802874743326489,0.9999585460077899
0.783025325119781,0.9999585460077899
0.7885010266940452,0.9999585460077899
0.7939767282683093,0.9999585460077899
0.8021902806297057,0.9999585460077899
0.810403832991102,0.9999585460077899
0.813141683778234,0.9999585460077899
0.8158795345653662,0.9999585460077899
0.8213552361396304,0.9999585460077899
0.8350444900752909,0.9999585460077899
0.837782340862423,0.9999585460077899
0.8459958932238193,0.9999585460077899
0.8487337440109514,0.9999585460077899
0.8514715947980835,0.9999533393609291
0.8542094455852156,0.9999533393609291
0.8569472963723477,0.9999533393609291
0.8596851471594799,0.9999533393609291
0.8624229979466119,0.9999533393609291
0.8678986995208761,0.9999533393609291
0.8706365503080082,0.9999533393609291
0.8733744010951403,0.9999533393609291
0.8761122518822724,0.9999533393609291
0.8843258042436687,0.9999533393609291
0.8870636550308009,0.9999533393609291
0.8952772073921971,0.9999481289436369
0.9007529089664613,0.9999429181496222
0.9089664613278576,0.9999429181496222
0.9117043121149897,0.9999429181496222
0.919917864476386,0.9999429181496222
0.9253935660506503,0.9999429181496222
0.9281314168377823,0.9999429181496222
0.9308692676249144,0.9999429181496222
0.9363449691991786,0.9999429181496222
0.9390828199863107,0.9999429181496222
0.9418206707734429,0.9999429181496222
0.944558521560575,0.9999429181496222
0.947296372347707,0.9999429181496222
0.9500342231348392,0.9999429181496222
0.9527720739219713,0.9999377031547223
0.9609856262833676,0.9999324878428524
0.9691991786447639,0.9999324878428524
0.971937029431896,0.9999324878428524
0.974674880219028,0.9999324878428524
0.9801505817932923,0.9999272712407458
0.9856262833675564,0.9999272712407458
0.9883641341546886,0.9999272712407458
0.9938398357289527,0.9999272712407458
0.9965776865160849,0.9999272712407458
0.999315537303217,0.9999272712407458
1.0047912388774811,0.9999272712407458
1.0102669404517455,0.9999272712407458
1.0130047912388775,0.9999272712407458
1.0157426420260096,0.9999272712407458
1.0239561943874058,0.9999272712407458
1.0266940451745379,0.9999272712407458
1.0294318959616702,0.9999272712407458
1.0321697467488022,0.9999272712407458
1.0349075975359343,0.9999272712407458
1.0458590006844628,0.9999272712407458
1.0485968514715949,0.9999272712407458
1.051334702258727,0.9999272712407458
1.056810403832991,0.9999272712407458
1.0622861054072552,0.9999272712407458
1.0677618069815196,0.9999272712407458
1.0732375085557837,0.9999272712407458
1.08145106091718,0.9999272712407458
1.0841889117043122,0.9999220447961631
1.0869267624914443,0.9999220447961631
1.0978781656399725,0.9999220447961631
1.1006160164271048,0.9999220447961631
1.106091718001369,0.9999220447961631
1.111567419575633,0.9999220447961631
1.1143052703627652,0.9999220447961631
1.1170431211498972,0.9999168144676346
1.1279945242984257,0.9999168144676346
1.1444216290212184,0.9999168144676346
1.1498973305954825,0.9999168144676346
1.1526351813826146,0.9999168144676346
1.1553730321697468,0.9999168144676346
1.163586584531143,0.9999168144676346
1.1663244353182751,0.9999168144676346
1.1745379876796715,0.9999168144676346
1.1772758384668036,0.9999168144676346
1.1827515400410678,0.9999168144676346
1.1882272416153319,0.9999168144676346
1.1937029431895962,0.9999168144676346
1.1991786447638604,0.9999168144676346
1.2019164955509924,0.9999115788013136
1.2073921971252566,0.9999115788013136
1.212867898699521,0.9999115788013136
1.215605749486653,0.9999115788013136
1.218343600273785,0.9999115788013136
1.2238193018480492,0.9999115788013136
1.2265571526351813,0.9999115788013136
1.2292950034223136,0.9999063411195881
1.2320328542094456,0.9999063411195881
1.2402464065708418,0.9999063411195881
1.242984257357974,0.9999063411195881
1.2484599589322383,0.9999063411195881
1.2511978097193703,0.9999063411195881
1.2594113620807665,0.9999063411195881
1.2621492128678986,0.9999063411195881
1.264887063655031,0.9999063411195881
1.267624914442163,0.9999063411195881
1.270362765229295,0.9999063411195881
1.273100616016427,0.9999010983918715
1.2758384668035592,0.9999010983918715
1.2785763175906912,0.9999010983918715
1.2813141683778233,0.9999010983918715
1.2840520191649556,0.9999010983918715
1.2922655715263518,0.9999010983918715
1.2950034223134839,0.9999010983918715
1.297741273100616,0.9999010983918715
1.3004791238877482,0.9999010983918715
1.3032169746748803,0.9999010983918715
1.3059548254620124,0.9999010983918715
1.3141683778234086,0.9999010983918715
1.319644079397673,0.9999010983918715
1.325119780971937,0.9999010983918715
1.3278576317590691,0.9998958507307522
1.3305954825462012,0.9998958507307522
1.3333333333333333,0.9998958507307522
1.3360711841204653,0.9998958507307522
1.3442847364818618,0.9998958507307522
1.3470225872689938,0.9998958507307522
1.3497604380561259,0.9998906013743171
1.3552361396303902,0.9998906013743171
1.3579739904175223,0.9998906013743171
1.3607118412046544,0.9998906013743171
1.3661875427789185,0.9998906013743171
1.3689253935660506,0.9998906013743171
1.3716632443531827,0.9998906013743171
1.374401095140315,0.9998906013743171
1.377138945927447,0.9998906013743171
1.379876796714579,0.9998906013743171
1.3880903490759753,0.9998906013743171
1.3908281998631074,0.9998906013743171
1.3935660506502396,0.9998906013743171
1.3963039014373717,0.9998906013743171
1.3990417522245038,0.9998906013743171
1.4017796030116358,0.9998906013743171
1.404517453798768,0.9998906013743171
1.4072553045859,0.9998906013743171
1.4099931553730323,0.9998906013743171
1.4127310061601643,0.9998906013743171
1.4154688569472964,0.9998906013743171
1.4182067077344285,0.9998906013743171
1.4209445585215605,0.9998906013743171
1.4264202600958247,0.9998906013743171
1.429158110882957,0.9998906013743171
1.431895961670089,0.9998906013743171
1.434633812457221,0.9998906013743171
1.4373716632443532,0.9998906013743171
1.4401095140314852,0.9998906013743171
1.4510609171800137,0.9998853417833274
1.4537987679671458,0.9998853417833274
1.4565366187542779,0.9998853417833274
1.4647501711156743,0.9998853417833274
1.4674880219028064,0.9998853417833274
1.4729637234770705,0.9998853417833274
1.4784394250513346,0.9998853417833274
1.483915126625599,0.9998853417833274
1.486652977412731,0.9998853417833274
1.4893908281998631,0.9998853417833274
1.4921286789869952,0.9998853417833274
1.4948665297741273,0.9998853417833274
1.5003422313483916,0.9998853417833274
1.5085557837097878,0.9998853417833274
1.514031485284052,0.9998853417833274
1.516769336071184,0.9998853417833274
1.5195071868583163,0.9998853417833274
1.5222450376454484,0.9998853417833274
1.5249828884325805,0.9998853417833274
1.5277207392197125,0.9998853417833274
1.5304585900068446,0.9998853417833274
1.5359342915811087,0.9998853417833274
1.538672142368241,0.9998853417833274
1.5441478439425051,0.9998853417833274
1.5496235455167693,0.9998800716888852
1.5523613963039014,0.9998800716888852
1.5578370978781657,0.9998800716888852
1.5605749486652978,0.9998800716888852
1.566050650239562,0.9998800716888852
1.568788501026694,0.9998800716888852
1.5742642026009583,0.9998800716888852
1.5770020533880904,0.9998800716888852
1.5797399041752225,0.9998800716888852
1.5879534565366187,0.9998800716888852
1.5906913073237507,0.9998800716888852
1.593429158110883,0.9998800716888852
1.5989048596851472,0.9998800716888852
1.6016427104722792,0.9998800716888852
1.6071184120465434,0.9998800716888852
1.6153319644079398,0.9998800716888852
1.620807665982204,0.9998800716888852
1.626283367556468,0.9998800716888852
1.6344969199178645,0.9998800716888852
1.6372347707049966,0.9998800716888852
1.6427104722792607,0.9998800716888852
1.6454483230663928,0.9998800716888852
1.6563997262149213,0.9998800716888852
1.6591375770020533,0.9998800716888852
1.6618754277891854,0.9998800716888852
1.6646132785763177,0.9998800716888852
1.6673511293634498,0.9998800716888852
1.672826830937714,0.9998800716888852
1.675564681724846,0.9998800716888852
1.678302532511978,0.9998800716888852
1.68104038329911,0.9998800716888852
1.6865160848733745,0.9998800716888852
1.6919917864476386,0.9998800716888852
1.6947296372347707,0.9998800716888852
1.700205338809035,0.9998800716888852
1.7111567419575633,0.9998800716888852
1.7138945927446954,0.9998800716888852
1.7166324435318274,0.9998800716888852
1.7193702943189597,0.9998800716888852
1.7248459958932238,0.9998800716888852
1.73305954825462,0.9998800716888852
1.7357973990417521,0.9998800716888852
1.7385352498288844,0.9998800716888852
1.7440109514031485,0.9998800716888852
1.7467488021902806,0.9998800716888852
1.7494866529774127,0.9998800716888852
1.7522245037645447,0.9998800716888852
1.754962354551677,0.9998800716888852
1.757700205338809,0.9998800716888852
1.7796030116358659,0.9998800716888852
1.782340862422998,0.9998800716888852
1.78507871321013,0.9998800716888852
1.7905544147843941,0.9998800716888852
1.7932922655715264,0.9998800716888852
1.7987679671457906,0.9998800716888852
1.8015058179329226,0.9998800716888852
1.8069815195071868,0.9998800716888852
1.8124572210814511,0.9998800716888852
1.8151950718685832,0.9998800716888852
1.8179329226557153,0.9998800716888852
1.8206707734428473,0.9998800716888852
1.8261464750171115,0.9998800716888852
1.8288843258042438,0.9998800716888852
1.839835728952772,0.9998800716888852
1.842573579739904,0.9998800716888852
1.8453114305270362,0.9998800716888852
1.8480492813141685,0.9998800716888852
1.8507871321013005,0.9998800716888852
1.8590006844626967,0.9998800716888852
1.8617385352498288,0.9998800716888852
1.864476386036961,0.9998800716888852
1.8699520876112252,0.9998800716888852
1.8726899383983573,0.9998800716888852
1.8809034907597535,0.9998800716888852
1.8836413415468858,0.9998800716888852
1.8863791923340179,0.9998800716888852
1.891854893908282,0.9998800716888852
1.894592744695414,0.9998800716888852
1.8973305954825461,0.9998747741560229
1.9000684462696784,0.9998747741560229
1.9028062970568105,0.9998747741560229
1.9055441478439425,0.9998747741560229
1.9082819986310746,0.9998747741560229
1.9110198494182067,0.9998747741560229
1.919233401779603,0.9998747741560229
1.9219712525667352,0.9998747741560229
1.9247091033538672,0.9998747741560229
1.9274469541409993,0.9998747741560229
1.9301848049281314,0.9998747741560229
1.9329226557152634,0.9998747741560229
1.9356605065023955,0.9998747741560229
1.9383983572895278,0.9998747741560229
1.9411362080766599,0.9998747741560229
1.946611909650924,0.9998747741560229
1.9520876112251881,0.9998747741560229
1.9575633127994525,0.9998747741560229
1.9603011635865846,0.9998747741560229
1.9657768651608487,0.9998747741560229
1.9685147159479808,0.9998747741560229
1.9739904175222451,0.9998747741560229
1.9794661190965093,0.9998747741560229
1.9849418206707734,0.9998747741560229
1.9904175222450375,0.9998747741560229
1.9931553730321698,0.9998747741560229
1.995893223819302,0.9998747741560229
2.0123203285420943,0.9998747741560229
2.028747433264887,0.9998747741560229
2.0314852840520192,0.9998747741560229
2.0369609856262834,0.9998747741560229
2.0396988364134154,0.9998747741560229
2.0424366872005475,0.9998747741560229
2.0451745379876796,0.9998747741560229
2.0506502395619437,0.9998747741560229
2.0588637919233403,0.9998747741560229
2.0670773442847366,0.9998747741560229
2.0725530458590007,0.9998747741560229
2.0752908966461328,0.9998747741560229
2.078028747433265,0.9998747741560229
2.080766598220397,0.9998747741560229
2.083504449007529,0.9998747741560229
2.0917180013689256,0.9998747741560229
2.0971937029431897,0.9998747741560229
2.099931553730322,0.9998747741560229
2.105407255304586,0.9998747741560229
2.108145106091718,0.9998747741560229
2.11088295687885,0.9998747741560229
2.116358658453114,0.9998747741560229
2.1218343600273784,0.9998747741560229
2.1245722108145104,0.9998747741560229
2.132785763175907,0.9998747741560229
2.1437371663244353,0.9998747741560229
2.1492128678986995,0.9998747741560229
2.1519507186858315,0.9998747741560229
2.1546885694729636,0.9998747741560229
2.1601642710472277,0.9998747741560229
2.16290212183436,0.9998747741560229
2.1656399726214923,0.9998747741560229
2.1683778234086244,0.9998747741560229
2.1711156741957565,0.9998747741560229
2.1738535249828885,0.9998747741560229
2.1765913757700206,0.9998747741560229
2.1820670773442847,0.9998747741560229
2.184804928131417,0.9998747741560229
2.187542778918549,0.9998747741560229
2.190280629705681,0.9998747741560229
2.195756331279945,0.9998747741560229
2.2039698836413417,0.9998747741560229
2.206707734428474,0.9998747741560229
2.209445585215606,0.9998747741560229
2.217659137577002,0.9998747741560229
2.223134839151266,0.9998747741560229
2.2258726899383983,0.9998747741560229
2.2286105407255303,0.9998747741560229
2.2340862422997945,0.9998747741560229
2.236824093086927,0.9998747741560229
2.239561943874059,0.9998747741560229
2.242299794661191,0.9998747741560229
2.2477754962354553,0.9998747741560229
2.2532511978097194,0.9998747741560229
2.2587268993839835,0.9998747741560229
2.269678302532512,0.9998694443020624
2.272416153319644,0.9998694443020624
2.2778918548939084,0.9998694443020624
2.2806297056810405,0.9998641133554523
2.2833675564681726,0.9998641133554523
2.2861054072553046,0.9998641133554523
2.2888432580424367,0.9998641133554523
2.294318959616701,0.9998641133554523
2.297056810403833,0.9998641133554523
2.302532511978097,0.9998641133554523
2.305270362765229,0.9998641133554523
2.308008213552361,0.9998641133554523
2.3107460643394937,0.9998641133554523
2.3134839151266258,0.9998641133554523
2.316221765913758,0.9998641133554523
2.31895961670089,0.9998641133554523
2.324435318275154,0.9998641133554523
2.3353867214236823,0.9998641133554523
2.3408624229979464,0.9998641133554523
2.349075975359343,0.9998641133554523
2.351813826146475,0.9998641133554523
2.3572895277207393,0.9998587751472888
2.3600273785078714,0.9998587751472888
2.3627652292950034,0.9998587751472888
2.3655030800821355,0.9998587751472888
2.3682409308692676,0.9998587751472888
2.3709787816563996,0.9998587751472888
2.3764544832306638,0.9998534346971213
2.379192334017796,0.9998534346971213
2.3819301848049284,0.9998534346971213
2.3928815879534566,0.9998534346971213
2.403832991101985,0.9998534346971213
2.406570841889117,0.9998534346971213
2.409308692676249,0.9998534346971213
2.412046543463381,0.9998534346971213
2.414784394250513,0.9998534346971213
2.4175222450376452,0.9998534346971213
2.4202600958247777,0.9998534346971213
2.425735797399042,0.9998534346971213
2.431211498973306,0.9998534346971213
2.433949349760438,0.9998534346971213
2.4421629021218343,0.9998534346971213
2.4449007529089664,0.9998534346971213
2.4503764544832305,0.9998534346971213
2.4531143052703626,0.9998534346971213
2.458590006844627,0.9998534346971213
2.461327857631759,0.9998534346971213
2.4668035592060233,0.9998534346971213
2.4695414099931554,0.9998534346971213
2.4722792607802875,0.9998534346971213
2.4750171115674195,0.9998534346971213
2.4777549623545516,0.9998534346971213
2.4804928131416837,0.9998534346971213
2.485968514715948,0.9998534346971213
2.48870636550308,0.9998534346971213
2.4914442162902124,0.9998534346971213
2.4941820670773445,0.9998534346971213
2.5023956194387407,0.9998534346971213
2.510609171800137,0.9998534346971213
2.513347022587269,0.9998534346971213
2.518822724161533,0.9998534346971213
2.521560574948665,0.9998534346971213
2.524298425735797,0.9998534346971213
2.5270362765229293,0.9998534346971213
2.532511978097194,0.9998534346971213
2.543463381245722,0.9998480806053218
2.5489390828199863,0.9998427262003475
2.5516769336071183,0.9998427262003475
2.5544147843942504,0.9998427262003475
2.5571526351813825,0.9998427262003475
2.5626283367556466,0.9998427262003475
2.565366187542779,0.9998427262003475
2.5708418891170433,0.9998427262003475
2.5735797399041753,0.9998427262003475
2.5763175906913074,0.9998427262003475
2.5790554414784395,0.9998427262003475
2.5872689938398357,0.9998427262003475
2.5900068446269677,0.9998427262003475
2.595482546201232,0.9998427262003475
2.598220396988364,0.9998427262003475
2.6009582477754964,0.9998427262003475
2.6064339493497606,0.9998427262003475
2.6119096509240247,0.9998427262003475
2.614647501711157,0.9998427262003475
2.617385352498289,0.9998427262003475
2.631074606433949,0.9998427262003475
2.6338124572210813,0.9998427262003475
2.6365503080082138,0.9998427262003475
2.639288158795346,0.9998427262003475
2.642026009582478,0.9998427262003475
2.64476386036961,0.9998427262003475
2.650239561943874,0.9998427262003475
2.6557152635181382,0.9998427262003475
2.6611909650924024,0.9998427262003475
2.6666666666666665,0.9998427262003475
2.6694045174537986,0.9998427262003475
2.6721423682409307,0.9998427262003475
2.6776180698151952,0.9998427262003475
2.6803559206023273,0.9998427262003475
2.6830937713894594,0.9998427262003475
2.6858316221765914,0.9998427262003475
2.6885694729637235,0.9998427262003475
2.6913073237508556,0.9998427262003475
2.6940451745379876,0.9998427262003475
2.6995208761122518,0.9998427262003475
2.702258726899384,0.9998427262003475
2.704996577686516,0.9998427262003475
2.707734428473648,0.9998427262003475
2.7104722792607805,0.9998427262003475
2.7186858316221767,0.9998427262003475
2.7214236824093088,0.9998427262003475
2.724161533196441,0.9998427262003475
2.726899383983573,0.9998427262003475
2.729637234770705,0.9998427262003475
2.732375085557837,0.9998427262003475
2.735112936344969,0.9998427262003475
2.737850787132101,0.9998427262003475
2.7405886379192332,0.9998427262003475
2.7433264887063653,0.9998427262003475
2.746064339493498,0.9998427262003475
2.74880219028063,0.9998427262003475
2.751540041067762,0.9998373419869613
2.754277891854894,0.9998373419869613
2.757015742642026,0.9998373419869613
2.759753593429158,0.9998373419869613
2.7624914442162902,0.9998373419869613
2.7652292950034223,0.9998373419869613
2.7679671457905544,0.9998319537111185
2.7707049965776864,0.9998319537111185
2.7734428473648185,0.9998265641494318
2.7761806981519506,0.9998265641494318
2.7789185489390826,0.9998265641494318
2.7816563997262147,0.9998265641494318
2.784394250513347,0.9998265641494318
2.7871321013004793,0.9998265641494318
2.7898699520876113,0.9998265641494318
2.7926078028747434,0.9998265641494318
2.7953456536618755,0.9998265641494318
2.7980835044490076,0.9998265641494318
2.8008213552361396,0.9998265641494318
2.8035592060232717,0.9998265641494318
2.8062970568104038,0.9998265641494318
2.809034907597536,0.9998265641494318
2.8145106091718,0.9998265641494318
2.817248459958932,0.9998265641494318
2.8199863107460645,0.9998265641494318
2.8227241615331966,0.9998265641494318
2.8254620123203287,0.9998265641494318
2.8281998631074607,0.9998265641494318
2.830937713894593,0.9998265641494318
2.833675564681725,0.9998265641494318
2.836413415468857,0.9998265641494318
2.839151266255989,0.9998265641494318
2.841889117043121,0.9998265641494318
2.844626967830253,0.9998265641494318
2.8501026694045173,0.9998265641494318
2.8528405201916494,0.9998265641494318
2.855578370978782,0.9998265641494318
2.858316221765914,0.9998265641494318
2.861054072553046,0.9998265641494318
2.863791923340178,0.9998265641494318
2.86652977412731,0.9998265641494318
2.8720054757015743,0.9998265641494318
2.8747433264887063,0.9998265641494318
2.8774811772758384,0.9998265641494318
2.8802190280629705,0.9998265641494318
2.8829568788501025,0.9998265641494318
2.8856947296372346,0.9998265641494318
2.891170431211499,0.9998265641494318
2.8939082819986313,0.9998211505015862
2.8966461327857633,0.9998211505015862
2.8993839835728954,0.9998211505015862
2.9021218343600275,0.9998211505015862
2.9103353867214237,0.9998211505015862
2.9130732375085557,0.9998211505015862
2.915811088295688,0.9998211505015862
2.91854893908282,0.9998211505015862
2.921286789869952,0.9998211505015862
2.926762491444216,0.9998211505015862
2.9295003422313486,0.9998211505015862
2.9322381930184807,0.9998211505015862
2.9349760438056127,0.9998211505015862
2.937713894592745,0.9998211505015862
2.940451745379877,0.9998211505015862
2.943189596167009,0.9998211505015862
2.945927446954141,0.9998211505015862
2.948665297741273,0.9998211505015862
2.951403148528405,0.9998211505015862
2.954140999315537,0.9998211505015862
2.9568788501026693,0.9998211505015862
2.9596167008898013,0.9998211505015862
2.9623545516769334,0.9998211505015862
2.965092402464066,0.9998157205924628
2.967830253251198,0.9998157205924628
2.97056810403833,0.9998157205924628
2.973305954825462,0.9998157205924628
2.976043805612594,0.9998157205924628
2.9787816563997263,0.9998157205924628
2.9815195071868583,0.9998157205924628
2.9842573579739904,0.9998157205924628
2.9869952087611225,0.9998157205924628
2.9897330595482545,0.9998157205924628
2.9924709103353866,0.9998157205924628
2.9952087611225187,0.9998157205924628
2.9979466119096507,0.9998102813615287
3.0006844626967832,0.9998102813615287
3.0034223134839153,0.9998102813615287
3.0061601642710474,0.9998102813615287
3.0088980150581794,0.9998102813615287
3.0116358658453115,0.9998102813615287
3.0143737166324436,0.9998102813615287
3.0171115674195756,0.9998102813615287
3.0198494182067077,0.9998102813615287
3.025325119780972,0.9998102813615287
3.028062970568104,0.9998102813615287
3.030800821355236,0.9998102813615287
3.033538672142368,0.9998102813615287
3.0362765229295,0.9998102813615287
3.0390143737166326,0.9998102813615287
3.0444900752908968,0.9998102813615287
3.047227926078029,0.9998102813615287
3.049965776865161,0.9998102813615287
3.052703627652293,0.9998102813615287
3.055441478439425,0.9998102813615287
3.058179329226557,0.9998102813615287
3.060917180013689,0.9998102813615287
3.0636550308008212,0.9998102813615287
3.0663928815879533,0.9998102813615287
3.0691307323750854,0.9998102813615287
3.0718685831622174,0.9998102813615287
3.07460643394935,0.9998102813615287
3.082819986310746,0.9998102813615287
3.0855578370978782,0.9998102813615287
3.0882956878850103,0.9998102813615287
3.0910335386721424,0.9998102813615287
3.0937713894592744,0.9998102813615287
3.0965092402464065,0.9998102813615287
3.0992470910335386,0.9998102813615287
3.1019849418206706,0.9998102813615287
3.1047227926078027,0.9998102813615287
3.1074606433949348,0.9998102813615287
3.1101984941820673,0.9998102813615287
3.1129363449691994,0.9998102813615287
3.1156741957563314,0.9998102813615287
3.1211498973305956,0.9998102813615287
3.1238877481177276,0.9998102813615287
3.1266255989048597,0.9998102813615287
3.1293634496919918,0.9998102813615287
3.132101300479124,0.9998102813615287
3.134839151266256,0.9998102813615287
3.137577002053388,0.9998102813615287
3.14031485284052,0.9998102813615287
3.143052703627652,0.9998102813615287
3.1457905544147846,0.9998102813615287
3.1485284052019167,0.9998102813615287
3.1512662559890487,0.9998102813615287
3.154004106776181,0.9998102813615287
3.156741957563313,0.9998102813615287
3.159479808350445,0.9998102813615287
3.162217659137577,0.9998102813615287
3.164955509924709,0.9998102813615287
3.167693360711841,0.9998102813615287
3.1731690622861053,0.9998102813615287
3.1759069130732374,0.9998102813615287
3.1786447638603694,0.9998102813615287
3.1813826146475015,0.9998102813615287
3.184120465434634,0.9998102813615287
3.186858316221766,0.9998102813615287
3.189596167008898,0.9998102813615287
3.19233401779603,0.999804796196123
3.1950718685831623,0.999804796196123
3.1978097193702943,0.999804796196123
3.2005475701574264,0.999804796196123
3.2032854209445585,0.999804796196123
3.2060232717316905,0.999804796196123
3.2087611225188226,0.999804796196123
3.2114989733059547,0.999804796196123
3.2142368240930868,0.999804796196123
3.216974674880219,0.999804796196123
3.2197125256673513,0.999804796196123
3.2224503764544834,0.999804796196123
3.2251882272416155,0.999804796196123
3.2279260780287475,0.999804796196123
3.2306639288158796,0.999804796196123
3.2361396303901437,0.999804796196123
3.238877481177276,0.999804796196123
3.241615331964408,0.999804796196123
3.24435318275154,0.999804796196123
3.247091033538672,0.999804796196123
3.2553045859000687,0.999804796196123
3.2580424366872007,0.999804796196123
3.260780287474333,0.999804796196123
3.263518138261465,0.999804796196123
3.266255989048597,0.999804796196123
3.271731690622861,0.999804796196123
3.274469541409993,0.999804796196123
3.277207392197125,0.999804796196123
3.2799452429842573,0.999804796196123
3.2826830937713893,0.999804796196123
3.2854209445585214,0.999804796196123
3.2908966461327855,0.999804796196123
3.293634496919918,0.999804796196123
3.29637234770705,0.999804796196123
3.299110198494182,0.999804796196123
3.3018480492813143,0.999804796196123
3.3045859000684463,0.999804796196123
3.3127994524298425,0.999804796196123
3.3155373032169746,0.999804796196123
3.3182751540041067,0.999804796196123
3.3210130047912387,0.999804796196123
3.323750855578371,0.999804796196123
3.326488706365503,0.999804796196123
3.3292265571526354,0.999804796196123
3.3319644079397674,0.999804796196123
3.3347022587268995,0.999804796196123
3.3374401095140316,0.9997992810097022
3.3401779603011637,0.9997992810097022
