_t,s0
12.88432580424367,.9829817944804908
12.88432580424367,.9829817944804908
12.88432580424367,.9829817944804908
12.88432580424367,.9829817944804908
12.88432580424367,.9829817944804908
12.88432580424367,.9829817944804908
12.88432580424367,.9829817944804908
12.88432580424367,.9829817944804908
12.88432580424367,.9829817944804908
12.88432580424367,.9829817944804908
12.88432580424367,.9829817944804908
12.88432580424367,.9829817944804908
12.88432580424367,.9829817944804908
12.88432580424367,.9829817944804908
12.88432580424367,.9829817944804908
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.8870636550308,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.88980150581793,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.89253935660506,.9829702732761113
12.8952772073922,.9829644982880305
12.8952772073922,.9829644982880305
12.8952772073922,.9829644982880305
12.8952772073922,.9829644982880305
12.8952772073922,.9829644982880305
12.8952772073922,.9829644982880305
12.8952772073922,.9829644982880305
12.8952772073922,.9829644982880305
12.89801505817933,.9829644982880305
12.89801505817933,.9829644982880305
12.89801505817933,.9829644982880305
12.89801505817933,.9829644982880305
12.89801505817933,.9829644982880305
12.89801505817933,.9829644982880305
12.89801505817933,.9829644982880305
12.89801505817933,.9829644982880305
12.89801505817933,.9829644982880305
12.89801505817933,.9829644982880305
12.89801505817933,.9829644982880305
12.90075290896646,.9829587169879478
12.90075290896646,.9829587169879478
12.90075290896646,.9829587169879478
12.90075290896646,.9829587169879478
12.90075290896646,.9829587169879478
12.90075290896646,.9829587169879478
12.90075290896646,.9829587169879478
12.90075290896646,.9829587169879478
12.90075290896646,.9829587169879478
12.90075290896646,.9829587169879478
12.90075290896646,.9829587169879478
12.90075290896646,.9829587169879478
12.90075290896646,.9829587169879478
12.90075290896646,.9829587169879478
12.90075290896646,.9829587169879478
12.90075290896646,.9829587169879478
12.90075290896646,.9829587169879478
12.90075290896646,.9829587169879478
12.90075290896646,.9829587169879478
12.90075290896646,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90349075975359,.9829587169879478
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90622861054073,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.90896646132786,.9829529233289088
12.91170431211499,.98294712175926
12.91170431211499,.98294712175926
12.91170431211499,.98294712175926
12.91170431211499,.98294712175926
12.91170431211499,.98294712175926
12.91170431211499,.98294712175926
12.91170431211499,.98294712175926
12.91170431211499,.98294712175926
12.91170431211499,.98294712175926
12.91170431211499,.98294712175926
12.91170431211499,.98294712175926
12.91170431211499,.98294712175926
12.91170431211499,.98294712175926
12.91443948921971,.9829413162738024
12.91444216290212,.9829413162738024
12.91444216290212,.9829413162738024
12.91444216290212,.9829413162738024
12.91718001368925,.9829355079071991
12.91991786447639,.9829296994258943
12.91991786447639,.9829296994258943
12.91991786447639,.9829296994258943
12.91991786447639,.9829296994258943
12.91991786447639,.9829296994258943
12.91991786447639,.9829296994258943
12.91991786447639,.9829296994258943
12.91991786447639,.9829296994258943
12.91991786447639,.9829296994258943
12.91991786447639,.9829296994258943
12.91991786447639,.9829296994258943
12.91991786447639,.9829296994258943
12.91991786447639,.9829296994258943
12.91991786447639,.9829296994258943
12.91991786447639,.9829296994258943
12.91991786447639,.9829296994258943
12.91991786447639,.9829296994258943
12.91991786447639,.9829296994258943
12.91991786447639,.9829296994258943
12.91991786447639,.9829296994258943
12.91991786447639,.9829296994258943
12.92265571526352,.9829238848496135
12.92265571526352,.9829238848496135
12.92265571526352,.9829238848496135
12.92265571526352,.9829238848496135
12.92265571526352,.9829238848496135
12.92265571526352,.9829238848496135
12.92265571526352,.9829238848496135
12.92265571526352,.9829238848496135
12.92265571526352,.9829238848496135
12.92265571526352,.9829238848496135
12.92265571526352,.9829238848496135
12.92265571526352,.9829238848496135
12.92265571526352,.9829238848496135
12.92265571526352,.9829238848496135
12.92265571526352,.9829238848496135
12.92265571526352,.9829238848496135
12.92265571526352,.9829238848496135
12.92539356605065,.9829180686023948
12.92539356605065,.9829180686023948
12.92539356605065,.9829180686023948
12.92539356605065,.9829180686023948
12.92539356605065,.9829180686023948
12.92539356605065,.9829180686023948
12.92539356605065,.9829180686023948
12.92539356605065,.9829180686023948
12.92539356605065,.9829180686023948
12.92539356605065,.9829180686023948
12.92539356605065,.9829180686023948
12.92539356605065,.9829180686023948
12.92539356605065,.9829180686023948
12.92539356605065,.9829180686023948
12.92539356605065,.9829180686023948
12.92539356605065,.9829180686023948
